transaction_id,amount,timestamp,card_id,device_id,ip_address,merchant_id,geo_location,is_fraud
TXN000992,221.82,2026-08-19 11:50:38,C958179,D30730,10.30.138.198,M0036,"28.7096,77.5665",0
TXN000993,573.04,2026-08-19 12:02:08,C363319,D21226,58.79.127.239,M0025,"22.6989,72.5698",0
TXN000994,380.31,2026-08-19 13:37:25,C707040,D80686,78.97.112.243,M0048,"18.1091,73.4773",0
TXN000995,1040.92,2026-08-19 13:52:09,C648177,D93886,154.212.148.184,M0040,"18.0643,73.5224",0
TXN000996,337.79,2026-08-19 14:15:07,C940346,D17331,18.82.69.240,M0034,"22.1579,88.8608",0
TXN000997,734.46,2026-08-19 14:30:51,C821024,D59615,10.132.216.46,M0032,"18.978,73.9224",0
TXN000998,138.16,2026-08-19 15:01:58,C580547,D24592,137.122.94.93,M0031,"17.8838,78.0417",0
TXN000999,1059.73,2026-08-19 15:17:12,C663750,D18834,130.199.228.88,M0026,"22.6282,72.8843",0
TXN001000,193.39,2026-08-19 15:48:02,C346277,D44993,172.90.74.41,M0004,"18.4695,73.9343",0
TXN001001,679.45,2026-08-19 16:09:49,C796503,D59823,8.47.6.185,M0047,"17.2254,78.4973",0
TXN001002,1627.37,2026-08-19 16:15:11,C254739,D88907,2.114.143.17,M0012,"18.6969,73.9509",0
TXN001003,118.83,2026-08-19 16:26:32,C470858,D93748,144.229.28.185,M0041,"19.4862,72.7605",0
TXN001004,325.37,2026-08-19 16:38:40,C545798,D96673,78.149.226.163,M0039,"13.5212,79.9519",0
TXN001005,1141.52,2026-08-19 16:49:44,C356736,D66985,8.47.6.185,M0034,"22.5121,87.9696",0
TXN001006,669.02,2026-08-19 17:12:28,C333752,D22704,56.67.234.143,M0034,"28.6219,77.5866",0
TXN001007,543.24,2026-08-19 17:24:36,C674553,D54587,216.91.223.249,M0019,"13.0858,80.6272",0
TXN001008,711.59,2026-08-19 17:37:34,C830180,D80855,112.108.176.251,M0047,"13.5136,80.4602",0
TXN001009,501.8,2026-08-19 17:42:59,C654634,D81482,95.26.119.184,M0014,"28.7087,76.6099",0
TXN001010,535.69,2026-08-19 17:46:50,C768061,D30926,193.79.33.157,M0031,"22.6854,88.8024",0
TXN001011,65.24,2026-08-19 17:47:37,C159942,D70217,147.66.195.70,M0020,"23.2475,72.6457",0
TXN001012,681.82,2026-08-19 17:51:45,C612262,D65519,58.79.127.239,M0003,"22.3302,88.3138",0
TXN001013,103.5,2026-08-19 18:07:10,C800005,D40007,148.27.150.166,M0031,"19.3041,72.978",0
TXN001014,846.34,2026-08-19 18:18:28,C580547,D93320,28.213.82.112,M0039,"17.849,78.8962",0
TXN001015,286.89,2026-08-19 18:59:15,C768061,D31643,9.179.219.213,M0029,"17.2577,78.2465",0
TXN001016,2688.12,2026-08-19 19:20:32,C313487,D99593,124.220.123.53,M0044,"13.02,77.1611",0
TXN001017,355.6,2026-08-19 19:26:24,C763686,D95180,108.191.80.181,M0021,"22.7022,87.9182",0
TXN001018,111.31,2026-08-19 19:29:04,C954596,D83579,115.23.15.67,M0047,"28.4861,76.7799",0
TXN001019,490.85,2026-08-19 19:36:42,C346629,D31319,135.249.220.117,M0041,"13.1432,77.6149",0
TXN001020,886.37,2026-08-19 19:53:29,C262316,D82603,201.82.31.245,M0016,"22.9245,72.8003",0
TXN001021,1452.55,2026-08-19 20:31:44,C870763,D35112,115.218.156.42,M0006,"12.5848,78.0794",0
TXN001022,887.72,2026-08-19 21:11:49,C821024,D16630,131.148.124.195,M0026,"29.2013,76.6325",0
TXN001023,217.58,2026-08-19 21:34:44,C417212,D22156,135.249.220.117,M0046,"17.2962,78.3891",0
TXN001024,537.85,2026-08-19 21:58:05,C377312,D65333,216.91.223.249,M0011,"13.2583,80.2796",0
TXN001025,372.08,2026-08-20 00:08:09,C501124,D99593,108.63.89.168,M0014,"28.8052,77.3106",0
TXN001026,942.6,2026-08-20 00:14:42,C741390,D96474,30.114.147.17,M0047,"17.2472,78.3212",0
TXN001027,125.24,2026-08-20 00:19:10,C799330,D83579,7.200.7.191,M0034,"12.7647,77.9909",0
TXN001028,1759.21,2026-08-20 00:24:44,C220944,D38893,73.138.26.254,M0001,"28.8328,76.8686",0
TXN001029,361.44,2026-08-20 02:50:14,C772642,D69177,111.197.47.161,M0030,"18.5253,74.1254",0
TXN001030,298.12,2026-08-20 03:07:32,C159642,D83000,104.13.74.245,M0034,"17.6013,78.0588",0
TXN001031,220.22,2026-08-20 03:13:42,C571932,D94259,216.238.151.139,M0028,"28.79,77.2273",0
TXN001032,8558.55,2026-08-20 05:08:21,C528231,D35203,189.44.193.21,M0031,"12.7082,80.7342",0
TXN001033,403.93,2026-08-20 05:08:23,C710805,D84341,218.17.215.90,M0025,"19.392,72.756",0
TXN001034,52126.91,2026-08-20 05:31:18,C266931,D10851,210.68.118.162,M0010,"12.7116,80.4907",1
TXN001035,1266.82,2026-08-20 05:51:55,C447235,D31174,108.191.80.181,M0042,"18.6938,74.3266",0
TXN001036,7823.42,2026-08-20 06:04:33,C794022,D80010,131.230.186.146,M0023,"13.1126,77.9171",0
TXN001037,475.15,2026-08-20 06:16:12,C707314,D70217,88.80.186.159,M0039,"22.7321,88.5519",0
TXN001038,321.28,2026-08-20 06:26:40,C656926,D80381,123.98.150.36,M0034,"17.2678,78.8258",0
TXN001039,10904.05,2026-08-20 06:55:14,C567574,D54597,208.203.12.199,M0022,"17.8454,78.0313",1
TXN001040,1102.49,2026-08-20 07:01:07,C688153,D65519,179.254.147.111,M0039,"13.2084,80.3423",0
TXN001041,1134.16,2026-08-20 07:05:25,C785743,D57447,32.6.166.162,M0026,"18.4894,74.1576",0
TXN001042,907.41,2026-08-20 07:35:12,C582662,D31579,152.160.7.17,M0036,"23.1013,72.7038",0
TXN001043,2557.14,2026-08-20 07:43:17,C447235,D17592,40.218.109.97,M0014,"18.7732,72.4753",0
TXN001044,610.4,2026-08-20 08:25:54,C540869,D80855,106.149.180.113,M0007,"19.302,73.1955",0
TXN001045,492.3,2026-08-20 08:35:32,C945687,D67422,216.238.151.139,M0032,"18.9204,73.7101",0
TXN001046,1459.45,2026-08-20 08:37:05,C171262,D69470,132.145.219.213,M0022,"22.3852,88.2746",0
TXN001047,237.09,2026-08-20 09:01:33,C548462,D42742,200.169.23.10,M0002,"18.6576,72.4381",0
TXN001048,1009.69,2026-08-20 09:02:33,C804318,D79822,30.114.147.17,M0024,"22.436,88.8021",0
TXN001049,492.57,2026-08-20 09:12:52,C678478,D73653,204.236.56.75,M0018,"13.0041,80.5083",0
TXN001050,430.43,2026-08-20 09:43:34,C221263,D17592,77.164.81.250,M0020,"13.3226,80.6888",0
TXN001051,27156.52,2026-08-20 10:09:26,C237235,D28289,63.37.159.222,M0042,"29.1209,77.4033",1
TXN001052,13654.21,2026-08-20 10:09:37,C237235,D28289,199.191.48.248,M0042,"29.1209,77.4033",1
TXN001053,25877.13,2026-08-20 10:10:09,C237235,D28289,120.221.97.61,M0042,"29.1209,77.4033",1
TXN001054,31380.6,2026-08-20 10:10:11,C237235,D28289,123.163.219.109,M0042,"29.1209,77.4033",1
TXN001055,37341.47,2026-08-20 10:10:35,C237235,D28289,174.228.160.231,M0042,"29.1209,77.4033",1
TXN001056,25300.85,2026-08-20 10:10:36,C237235,D28289,19.34.17.124,M0042,"29.1209,77.4033",1
TXN001057,1206.77,2026-08-20 10:18:29,C707040,D71993,188.196.139.127,M0010,"28.5762,77.3623",0
TXN001058,373.33,2026-08-20 10:26:28,C579434,D95477,4.1.43.214,M0031,"28.7761,77.1152",0
TXN001059,213.69,2026-08-20 11:07:00,C125611,D71993,169.17.138.157,M0045,"18.4708,74.1057",0
TXN001060,577.71,2026-08-20 12:33:48,C932291,D88104,94.107.6.199,M0042,"13.3311,80.6852",0
TXN001061,204.89,2026-08-20 12:45:04,C442027,D80381,188.196.139.127,M0011,"17.4094,78.4275",0
TXN001062,469.52,2026-08-20 12:48:06,C579434,D37869,111.17.194.28,M0013,"19.4066,72.6024",0
TXN001063,2725.94,2026-08-20 13:23:10,C597732,D82357,91.27.221.140,M0044,"12.51,77.9964",0
TXN001064,7264.58,2026-08-20 13:54:12,C517821,D46048,170.203.175.90,M0031,"28.7569,77.3432",0
TXN001065,375.08,2026-08-20 14:04:24,C459536,D44438,65.88.160.22,M0027,"22.2242,88.7398",0
TXN001066,248.57,2026-08-20 14:23:20,C725550,D35203,217.215.39.223,M0043,"12.7789,77.8976",0
TXN001067,812.42,2026-08-20 14:29:02,C946305,D31798,120.221.97.61,M0050,"22.6103,72.2432",0
TXN001068,523.43,2026-08-20 14:29:05,C103717,D93748,132.145.219.213,M0050,"19.2071,73.1725",0
TXN001069,186.72,2026-08-20 14:30:45,C303880,D46509,123.98.150.36,M0029,"29.0242,76.6441",0
TXN001070,2030.23,2026-08-20 14:36:36,C884475,D40021,83.51.38.240,M0035,"17.1548,78.8117",0
TXN001071,437.84,2026-08-20 14:44:03,C447235,D25860,205.162.82.165,M0030,"29.039,77.5869",0
TXN001072,1797.1,2026-08-20 14:46:31,C674485,D69638,7.107.231.30,M0018,"18.3086,73.3632",0
TXN001073,1899.5,2026-08-20 15:01:05,C760356,D10282,111.17.194.28,M0002,"22.0777,88.0247",0
TXN001074,921.23,2026-08-20 15:30:43,C704596,D75435,7.107.231.30,M0011,"28.8265,77.3838",0
TXN001075,1778.46,2026-08-20 15:32:14,C627276,D34931,199.191.48.248,M0030,"23.5155,72.1452",0
TXN001076,625.87,2026-08-20 16:17:56,C765095,D38080,209.160.37.1,M0040,"28.312,76.6339",0
TXN001077,1248.56,2026-08-20 16:27:19,C918011,D14117,205.19.7.56,M0009,"12.5105,77.9317",0
TXN001078,588.21,2026-08-20 16:34:45,C854377,D63269,103.215.89.187,M0023,"18.513,73.6855",0
TXN001079,531.26,2026-08-20 16:49:27,C905819,D93748,159.69.80.225,M0011,"22.0892,88.5256",0
TXN001080,14484.34,2026-08-20 17:08:10,C854377,D28289,72.239.180.7,M0032,"17.3077,78.7048",1
TXN001081,24921.22,2026-08-20 17:08:12,C854377,D28289,19.34.17.124,M0032,"17.3077,78.7048",1
TXN001082,15485.85,2026-08-20 17:08:23,C854377,D28289,208.203.12.199,M0032,"17.3077,78.7048",1
TXN001083,41591.39,2026-08-20 17:08:36,C854377,D28289,111.197.47.161,M0032,"17.3077,78.7048",1
TXN001084,37949.86,2026-08-20 17:08:56,C854377,D28289,5.31.23.229,M0032,"17.3077,78.7048",1
TXN001085,31479.41,2026-08-20 17:09:14,C854377,D28289,11.234.190.220,M0032,"17.3077,78.7048",1
TXN001086,733.85,2026-08-20 17:09:48,C749468,D85674,135.249.220.117,M0004,"17.6812,78.2586",0
TXN001087,444.94,2026-08-20 17:16:38,C143860,D71348,123.163.219.109,M0025,"13.2589,80.0958",0
TXN001088,633.21,2026-08-20 17:20:42,C863934,D22704,143.13.148.165,M0005,"13.3674,77.1981",0
TXN001089,1749.9,2026-08-20 17:23:08,C888387,D69470,201.82.31.245,M0001,"19.0353,72.4547",0
TXN001090,1670.03,2026-08-20 17:46:52,C348237,D55082,65.88.160.22,M0013,"22.8382,72.1967",0
TXN001091,839.07,2026-08-20 18:22:21,C970914,D22833,161.191.144.226,M0030,"23.3208,72.7214",0
TXN001092,675.74,2026-08-20 18:26:12,C346629,D99733,131.148.124.195,M0019,"22.3313,88.2983",0
TXN001093,495.58,2026-08-20 19:26:10,C161324,D20458,76.156.57.62,M0016,"22.7215,72.4897",0
TXN001094,833.26,2026-08-20 20:01:07,C356150,D92719,69.32.139.212,M0001,"23.2778,72.1991",0
TXN001095,1207.61,2026-08-20 20:06:34,C125990,D58520,133.144.103.224,M0009,"16.9306,78.9327",0
TXN001096,1690.87,2026-08-20 20:23:39,C459536,D46434,148.63.103.79,M0010,"22.3396,88.7425",0
TXN001097,354.15,2026-08-20 20:36:03,C975136,D14165,200.169.23.10,M0032,"13.0223,77.4978",0
TXN001098,836.3,2026-08-20 20:45:28,C648177,D28301,129.153.198.180,M0022,"17.7734,78.5896",0
TXN001099,17830.64,2026-08-20 21:09:47,C907451,D40495,73.138.26.254,M0021,"22.1621,88.2819",1
TXN001100,573.06,2026-08-20 21:12:18,C466643,D30730,45.115.162.16,M0019,"19.1828,73.2587",0
TXN001101,1149.65,2026-08-20 21:19:20,C787926,D37653,148.63.103.79,M0021,"13.1442,77.5384",0
TXN001102,97.7,2026-08-20 21:29:26,C707040,D46048,170.203.175.90,M0036,"22.6694,72.414",0
TXN001103,914.98,2026-08-20 21:45:18,C839945,D31174,142.186.51.36,M0035,"28.3601,76.6606",0
TXN001104,1815.97,2026-08-20 22:01:34,C152578,D97684,120.221.97.61,M0028,"13.4482,77.7402",0
TXN001105,411.97,2026-08-20 22:12:23,C905819,D28726,101.136.177.81,M0016,"22.5151,88.5132",0
TXN001106,587.49,2026-08-20 22:13:17,C109767,D99353,131.230.186.146,M0045,"19.5165,73.3316",0
TXN001107,1290.42,2026-08-20 22:17:36,C910891,D15695,2.196.113.186,M0028,"22.6457,72.3791",0
TXN001108,32156.37,2026-08-20 22:42:08,C925622,D62565,201.82.31.245,M0018,"13.1749,77.4971",1
TXN001109,121.25,2026-08-20 22:52:35,C803204,D48427,116.52.48.139,M0041,"28.5511,77.5354",0
TXN001110,1875.53,2026-08-20 22:59:39,C785743,D79163,85.183.34.65,M0009,"13.1082,80.4685",0
TXN001111,121.24,2026-08-20 23:10:55,C785743,D38893,56.252.171.137,M0020,"13.4447,77.8539",0
TXN001112,785.32,2026-08-21 00:10:23,C152657,D76540,45.115.162.16,M0037,"17.2885,78.1207",0
TXN001113,327.72,2026-08-21 00:29:23,C645175,D45093,36.122.115.106,M0035,"13.3471,80.0357",0
TXN001114,8689.99,2026-08-21 00:39:18,C101773,D37653,11.234.190.220,M0009,"12.7878,79.9614",0
TXN001115,1558.31,2026-08-21 02:15:06,C908577,D18675,220.199.227.146,M0039,"13.3452,78.0155",0
TXN001116,685.53,2026-08-21 03:50:32,C517821,D22833,204.212.37.40,M0026,"29.0123,77.5502",0
TXN001117,128.99,2026-08-21 04:49:59,C871711,D66985,118.85.35.138,M0037,"18.6646,72.8653",0
TXN001118,566.27,2026-08-21 05:00:26,C519066,D84847,123.98.150.36,M0003,"12.6091,77.4357",0
TXN001119,269.7,2026-08-21 05:08:48,C710805,D40007,219.211.42.122,M0023,"29.0391,77.3129",0
TXN001120,434.09,2026-08-21 05:12:06,C680097,D70589,213.170.105.186,M0019,"23.131,72.4209",0
TXN001121,408.94,2026-08-21 05:40:06,C425498,D13478,78.97.112.243,M0029,"12.6674,77.164",0
TXN001122,3045.43,2026-08-21 06:03:06,C741390,D13478,123.98.150.36,M0024,"22.9787,72.4405",0
TXN001123,1767.25,2026-08-21 07:12:33,C188914,D17100,58.2.22.79,M0029,"18.6003,73.0232",0
TXN001124,856.27,2026-08-21 08:02:44,C294851,D82512,131.148.124.195,M0008,"12.4727,77.3666",0
TXN001125,7026.02,2026-08-21 08:12:51,C687080,D32431,36.122.115.106,M0030,"22.8884,88.0883",0
TXN001126,93.14,2026-08-21 08:41:50,C262060,D75435,30.114.147.17,M0030,"18.5391,73.4079",0
TXN001127,856.42,2026-08-21 08:49:08,C877991,D87236,11.234.190.220,M0034,"12.8688,77.7627",0
TXN001128,1083.45,2026-08-21 08:55:42,C563638,D96374,199.191.48.248,M0040,"18.7698,73.9024",0
TXN001129,327.15,2026-08-21 09:07:42,C373903,D38746,208.203.12.199,M0040,"18.8713,72.6101",0
TXN001130,58329.54,2026-08-21 09:15:19,C446239,D94012,120.221.97.61,M0035,"18.8761,72.529",1
TXN001131,314.08,2026-08-21 09:30:15,C632496,D59009,60.11.55.72,M0016,"28.5986,77.4696",0
TXN001132,244.19,2026-08-21 09:42:21,C277934,D59823,2.114.143.17,M0025,"19.0014,72.8853",0
TXN001133,281.9,2026-08-21 09:48:47,C994141,D54118,91.150.87.180,M0033,"29.0434,76.6063",0
TXN001134,1126.02,2026-08-21 09:59:16,C640490,D18675,123.163.219.109,M0008,"13.1379,80.3004",0
TXN001135,3005.64,2026-08-21 10:07:17,C320281,D38080,124.215.175.76,M0027,"18.2479,73.5229",0
TXN001136,28809.52,2026-08-21 10:58:46,C950132,D21915,115.23.15.67,M0039,"19.5239,72.6363",1
TXN001137,2711.36,2026-08-21 11:09:09,C884475,D30730,132.115.151.116,M0016,"18.8136,73.1059",0
TXN001138,2103.02,2026-08-21 11:11:50,C956253,D95181,132.115.151.116,M0027,"23.2847,72.8832",0
TXN001139,1099.61,2026-08-21 11:30:07,C627276,D54597,199.191.48.248,M0043,"18.6487,72.6583",0
TXN001140,800.16,2026-08-21 12:09:19,C397571,D26361,56.67.234.143,M0005,"17.4819,78.7969",0
TXN001141,1319.02,2026-08-21 12:52:08,C907451,D28373,178.141.167.230,M0042,"17.8674,78.0987",0
TXN001142,406.85,2026-08-21 13:16:33,C397571,D50306,124.224.226.204,M0040,"17.2918,78.3149",0
TXN001143,1668.75,2026-08-21 13:57:25,C938742,D56566,123.98.150.36,M0003,"18.7876,73.7586",0
TXN001144,318.67,2026-08-21 14:58:46,C808011,D89131,49.211.175.6,M0036,"17.7942,78.5254",0
TXN001145,545.69,2026-08-21 15:13:32,C379766,D10851,214.184.242.109,M0041,"18.6561,73.2725",0
TXN001146,365.61,2026-08-21 15:31:11,C481913,D82512,19.34.17.124,M0015,"22.8268,88.2571",0
TXN001147,867.1,2026-08-21 16:31:50,C359249,D44671,124.224.226.204,M0040,"12.5352,77.926",0
TXN001148,1456.99,2026-08-21 16:32:27,C105814,D23238,139.35.67.145,M0009,"18.9286,74.1154",0
TXN001149,136.07,2026-08-21 17:22:22,C725550,D59735,46.144.236.174,M0046,"28.326,76.7836",0
TXN001150,369.04,2026-08-21 18:25:11,C682765,D84364,113.163.209.250,M0005,"12.8766,80.217",0
TXN001151,218.79,2026-08-21 18:49:49,C146542,D57447,95.26.119.184,M0029,"22.4471,88.8146",0
TXN001152,131.45,2026-08-21 19:12:54,C221263,D73699,40.218.109.97,M0001,"18.0456,73.7115",0
TXN001153,316.59,2026-08-21 19:30:00,C679364,D89507,56.252.171.137,M0035,"18.3868,73.8128",0
TXN001154,786.06,2026-08-21 19:38:54,C350280,D96673,134.76.122.123,M0037,"28.3378,77.5379",0
TXN001155,1155.01,2026-08-21 20:08:48,C173372,D73653,109.175.48.85,M0021,"18.5746,74.0081",0
TXN001156,2366.51,2026-08-21 20:52:52,C320392,D30730,83.51.38.240,M0036,"19.164,72.7308",0
TXN001157,235.61,2026-08-21 21:06:27,C197923,D97684,91.207.228.131,M0010,"23.2521,72.709",0
TXN001158,731.42,2026-08-21 21:11:10,C795613,D20458,181.27.237.216,M0028,"23.4003,72.951",0
TXN001159,220.01,2026-08-21 21:24:50,C448321,D63354,120.219.53.173,M0032,"18.7249,72.6833",0
TXN001160,711.17,2026-08-21 21:42:54,C920391,D91070,130.8.186.60,M0019,"22.7394,88.1869",0
TXN001161,720.36,2026-08-21 21:45:29,C211764,D54473,128.128.44.124,M0008,"22.9683,72.8881",0
TXN001162,1343.3,2026-08-21 21:50:43,C790855,D31174,201.82.31.245,M0004,"13.2833,80.5242",0
TXN001163,2084.59,2026-08-21 21:51:27,C795612,D65392,217.215.39.223,M0046,"17.3444,78.7717",0
TXN001164,273.21,2026-08-21 22:41:23,C141672,D79822,215.30.45.80,M0042,"28.5642,76.6901",0
TXN001165,133.85,2026-08-21 23:04:16,C950132,D59797,137.122.94.93,M0003,"28.9584,77.5209",0
TXN001166,446.25,2026-08-21 23:18:07,C850981,D71213,152.160.7.17,M0039,"28.6976,77.3048",0
TXN001167,1141.42,2026-08-21 23:28:11,C109767,D10282,216.238.151.139,M0015,"22.4179,88.1995",0
TXN001168,5451.65,2026-08-21 23:34:20,C502630,D66985,210.133.45.128,M0044,"13.3496,77.6525",0
TXN001169,1396.83,2026-08-21 23:46:06,C468203,D33416,215.30.45.80,M0017,"18.9313,74.1792",0
TXN001170,2186.18,2026-08-22 00:33:40,C631756,D44522,7.200.7.191,M0031,"18.6689,73.6241",0
TXN001171,882.74,2026-08-22 00:39:30,C969634,D42953,182.131.222.129,M0020,"22.6885,88.0969",0
TXN001172,2371.17,2026-08-22 01:50:50,C923927,D93748,130.8.186.60,M0012,"16.8964,78.4554",0
TXN001173,224.93,2026-08-22 05:16:19,C938742,D36365,201.82.31.245,M0009,"23.3705,72.8003",0
TXN001174,2162.34,2026-08-22 05:24:13,C723939,D70637,5.31.23.229,M0013,"18.3628,73.9032",0
TXN001175,796.2,2026-08-22 05:52:39,C596171,D16006,110.18.63.223,M0007,"22.4068,88.6348",0
TXN001176,237.8,2026-08-22 07:24:42,C335552,D38016,179.130.62.230,M0008,"13.0181,77.5118",0
TXN001177,1966.32,2026-08-22 08:01:35,C176819,D80381,131.230.186.146,M0013,"17.5779,78.9741",0
TXN001178,99.89,2026-08-22 09:08:11,C830429,D59672,18.105.141.146,M0050,"22.0968,88.6956",0
TXN001179,2219.25,2026-08-22 10:07:06,C799287,D69429,49.211.175.6,M0030,"23.1543,72.5198",0
TXN001180,1860.65,2026-08-22 10:37:06,C481913,D26483,144.229.28.185,M0042,"18.7146,73.8694",0
TXN001181,393.15,2026-08-22 10:46:14,C865990,D87397,188.196.139.127,M0030,"12.4962,77.1167",0
TXN001182,1592.66,2026-08-22 11:24:35,C184002,D42098,216.91.223.249,M0011,"18.4459,73.7026",0
TXN001183,27509.33,2026-08-22 11:26:52,C475190,D38864,115.11.24.126,M0002,"12.7728,77.3436",1
TXN001184,600.03,2026-08-22 11:43:13,C308802,D67422,204.140.226.117,M0002,"13.2338,80.3916",0
TXN001185,910.38,2026-08-22 12:45:05,C128941,D92240,14.136.199.1,M0031,"23.0567,88.6322",0
TXN001186,101.83,2026-08-22 12:46:12,C938742,D19305,194.182.240.132,M0033,"22.9305,88.5308",0
TXN001187,96.34,2026-08-22 14:23:34,C348237,D22676,169.17.138.157,M0049,"28.9566,76.6538",0
TXN001188,3193.2,2026-08-22 14:43:56,C227253,D26483,113.163.209.250,M0036,"22.1619,88.5509",0
TXN001189,241.19,2026-08-22 15:19:08,C501124,D95649,111.17.194.28,M0020,"17.4921,78.618",0
TXN001190,240.52,2026-08-22 15:38:09,C708792,D19071,85.183.34.65,M0029,"19.4908,72.7401",0
TXN001191,431.84,2026-08-22 16:03:30,C960394,D87110,216.238.151.139,M0007,"19.5453,72.9008",0
TXN001192,795.74,2026-08-22 16:59:54,C299122,D95909,111.17.194.28,M0010,"12.6823,77.7176",0
TXN001193,43174.52,2026-08-22 17:08:54,C835343,D61173,201.82.31.245,M0001,"17.3703,78.1361",1
TXN001194,319.94,2026-08-22 17:31:35,C502630,D80697,159.69.80.225,M0049,"12.7154,80.3382",0
TXN001195,841.05,2026-08-22 18:08:56,C359249,D11934,213.170.105.186,M0038,"16.9844,78.2299",0
TXN001196,700.2,2026-08-22 18:24:12,C306606,D69429,179.254.147.111,M0018,"13.2124,77.7916",0
TXN001197,48109.38,2026-08-22 18:25:52,C328275,D37760,182.131.222.129,M0035,"13.346,77.4471",1
TXN001198,2483.14,2026-08-22 18:42:31,C682765,D46509,124.215.175.76,M0027,"23.1661,72.5978",0
TXN001199,961.6,2026-08-22 19:15:59,C143860,D59009,118.85.35.138,M0026,"19.5749,72.7043",0
TXN001200,2437.7,2026-08-22 19:25:04,C178898,D75612,67.196.150.120,M0006,"18.8725,72.7274",0
TXN001201,156.63,2026-08-22 19:32:36,C415568,D37460,138.243.239.128,M0049,"18.7407,72.7079",0
TXN001202,2527.29,2026-08-22 19:33:43,C640490,D80644,213.68.181.17,M0016,"18.2524,73.3711",0
TXN001203,230.79,2026-08-22 19:45:24,C910891,D92240,193.193.207.66,M0007,"12.9031,79.935",0
TXN001204,222.61,2026-08-22 20:00:45,C795612,D61173,123.125.11.185,M0037,"17.674,78.4331",0
TXN001205,156.11,2026-08-22 20:12:11,C213346,D80381,124.215.175.76,M0032,"12.52,77.9151",0
TXN001206,488.19,2026-08-22 20:18:14,C254739,D28131,30.114.147.17,M0043,"29.0967,77.1418",0
TXN001207,241.75,2026-08-22 20:36:36,C945742,D19880,220.199.227.146,M0050,"13.4541,80.4434",0
TXN001208,174.07,2026-08-22 21:09:06,C708792,D80678,65.88.160.22,M0027,"28.3256,76.8",0
TXN001209,2094.1,2026-08-22 21:21:52,C943170,D70637,174.228.160.231,M0049,"22.9207,88.8111",0
TXN001210,115.17,2026-08-22 22:18:34,C429445,D40161,131.148.124.195,M0017,"22.9986,72.7351",0
TXN001211,467.31,2026-08-22 23:08:24,C742412,D46434,208.203.12.199,M0044,"22.7676,88.21",0
TXN001212,5003.58,2026-08-22 23:08:29,C481913,D15695,19.34.17.124,M0024,"22.0825,88.328",0
TXN001213,650.29,2026-08-23 00:16:21,C629298,D77391,149.198.170.29,M0007,"18.102,73.6153",0
TXN001214,1225.55,2026-08-23 03:10:58,C933980,D81482,201.13.181.219,M0015,"13.089,80.4048",0
TXN001215,774.58,2026-08-23 04:11:28,C374680,D92719,47.193.254.5,M0017,"17.5928,78.5302",0
TXN001216,76564.94,2026-08-23 04:14:38,C420015,D22676,119.145.76.18,M0028,"17.6959,78.3871",1
TXN001217,251.6,2026-08-23 05:28:05,C197923,D98259,8.47.6.185,M0010,"19.0041,73.4069",0
TXN001218,1411.89,2026-08-23 06:13:30,C323508,D38746,112.239.140.45,M0041,"18.8282,72.8244",0
TXN001219,8689.82,2026-08-23 07:05:20,C237235,D44741,94.107.6.199,M0030,"19.1698,72.9533",0
TXN001220,676.08,2026-08-23 07:35:54,C197923,D92719,202.172.86.30,M0013,"13.2111,77.7401",0
TXN001221,287.04,2026-08-23 07:59:31,C323508,D46500,142.186.51.36,M0010,"18.1472,73.7484",0
TXN001222,406.78,2026-08-23 08:06:21,C378361,D30730,178.141.167.230,M0011,"23.2791,72.6538",0
TXN001223,389.31,2026-08-23 08:49:46,C487151,D14117,40.218.109.97,M0044,"13.3871,80.0495",0
TXN001224,630.92,2026-08-23 09:39:59,C672092,D23434,141.182.14.78,M0045,"13.2191,80.0952",0
TXN001225,1559.7,2026-08-23 10:10:44,C532322,D18834,181.27.237.216,M0047,"18.8233,73.3613",0
TXN001226,878.3,2026-08-23 11:28:56,C428838,D76784,109.80.161.180,M0019,"22.6886,88.0519",0
TXN001227,242.73,2026-08-23 12:07:42,C910891,D21226,119.145.76.18,M0013,"28.4456,76.8174",0
TXN001228,1104.8,2026-08-23 12:44:14,C431535,D75435,124.224.226.204,M0006,"13.2003,77.41",0
TXN001229,120.53,2026-08-23 12:53:40,C320392,D62772,94.107.6.199,M0003,"17.6469,78.88",0
TXN001230,515.3,2026-08-23 14:08:49,C795612,D17685,3.173.150.154,M0012,"18.033,73.9165",0
TXN001231,352.28,2026-08-23 14:08:55,C108203,D64987,87.59.19.173,M0025,"18.4606,73.4787",0
TXN001232,28367.03,2026-08-23 14:45:29,C662262,D50306,47.193.254.5,M0033,"18.4227,73.4079",1
TXN001233,384.98,2026-08-23 14:56:46,C656926,D42953,56.252.171.137,M0035,"18.8143,72.6021",0
TXN001234,4964.21,2026-08-23 15:05:42,C442027,D69177,2.196.113.186,M0038,"28.6159,77.2535",0
TXN001235,22783.31,2026-08-23 15:31:19,C437902,D59735,163.248.126.54,M0048,"18.0556,73.6798",1
TXN001236,375.33,2026-08-23 15:50:29,C487151,D71213,118.85.35.138,M0033,"23.2724,72.9844",0
TXN001237,520.98,2026-08-23 16:06:38,C749342,D79163,115.23.15.67,M0050,"22.7249,88.2691",0
TXN001238,1837.38,2026-08-23 16:28:41,C521947,D17716,204.236.56.75,M0023,"18.7213,73.6419",0
TXN001239,191.84,2026-08-23 16:33:00,C125611,D37869,57.148.84.167,M0021,"28.9224,76.8498",0
